model_name,temperature,phenomenon,decoding_scheme,question,seed,item_id,prompt,response,response_option,target,correct_option,competitor,distractor_associate,distractor_nonsequitur,incorrect_literal,incorrect_nonliteral,incorrect_associate,distractor_lexical_overlap,distractor_associative,distractor_plausibleliteral,distractor_literal,distractor_nonsequitut,incorrect_straightforward,associative_nonsequitur,funny_nonsequitur,neutral_nonsequitur,incorrect_lexical_overlap,incorrect_social_convention,annotation_tsvilodub,annotation_wang
gpt-3.5-turbo-instruct,0.1,irony,greedy,,1,1,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

In a shop, Lara tries on a dress. The dress is far too long for her. Lara asks Simon: ""Does this dress fit me?"" Simon answers: ""Wow! That must be custom made! It's clearly the perfect size and length for you."" What did Simon want to convey? 


Your answer:
","
Simon is trying to convey that the dress looks like it was specifically made for Lara and fits her perfectly, despite it being too long. He is complimenting her and implying that the dress looks great on her.",competitor,,,,,,,,,,,,,,,,,,,,,
gpt-3.5-turbo-instruct,0.1,irony,greedy,,1,2,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Christian is Shane's big brother. One day, Christian is helping Shane with his homework. Christian explains the homework to Shane. When Shane starts the assignment, he does not follow Christian's instructions. Christian says, ""You are such a wonderful listener."" What did Christian want to convey?


Your answer:
","
Christian wanted to convey that Shane is not a good listener and did not follow his instructions.",target,,,,,,,,,,,,,,,,,,,,,
gpt-3.5-turbo-instruct,0.1,irony,greedy,,1,3,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Andrew and Phil are good friends, but they play on different basketball teams. During one game, Phil tries to score a basket but Andrew blocks his shot. Andrew says, ""You are so good at this."" What did Andrew want to convey? 


Your answer:
","
Andrew wanted to convey that Phil is a skilled basketball player and that he was impressed by his abilities. Despite being on different teams, Andrew still recognized and appreciated Phil's talent.",competitor,,,,,,,,,,,,,,,,,,,,,
gpt-3.5-turbo-instruct,0.1,irony,greedy,,1,4,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Patrick and Jon like to eat at restaurants. One afternoon, they are at a restaurant eating lunch. Patrick orders a bowl of noodles and Jon orders a rice dish. While eating his meal, Patrick spills some noodles on his shirt. Jon says, ""You are so graceful."" What did Jon want to convey?


Your answer:
","
Jon is most likely being sarcastic and making fun of Patrick for being clumsy and spilling food on himself. He may also be teasing Patrick for not being able to eat his meal without making a mess.",target,,,,,,,,,,,,,,,,,,,,,
gpt-3.5-turbo-instruct,0.1,irony,greedy,,1,5,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Today Sarah and Tom are going to the beach to go swimming and sunbathing. It was Tom's idea, as he said it was going to be a lovely sunny day to go to the beach. But just as they arrive at the beach, it starts to rain and thunder. Sarah becomes angry. She says ""Oh yes, a lovely day for going to the beach."" What did Sarah want to convey?


Your answer:
","
Sarah is expressing frustration and disappointment with Tom's suggestion to go to the beach. She likely feels that he did not properly check the weather forecast and is now upset that their plans have been ruined. She may also be feeling resentful towards Tom for",target,,,,,,,,,,,,,,,,,,,,,
gpt-3.5-turbo-instruct,0.1,irony,greedy,,1,6,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

It is a holiday. Stefan and Kim are sitting in the backseat of the car. They are fighting all the time. Their father says: ""Oh, it is so pleasant here."" What did the father want to convey?


Your answer:
",The father is trying to convey that he wants the fighting between Stefan and Kim to stop and for them to enjoy the holiday together. He is also trying to create a peaceful and pleasant atmosphere in the car.,target,,,,,,,,,,,,,,,,,,,,,
gpt-3.5-turbo-instruct,0.1,irony,greedy,,1,7,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Kim and Jane are leaving the football stadium. Jane says, ""What a wonderful game."" Kim looks disappointed. Kim replies: ""Sorry I made you come."" What did Jane want to convey?


Your answer:
",Jane wanted to convey that she enjoyed the game and did not regret coming to the stadium with Kim. She may have noticed that Kim was disappointed and wanted to reassure her that she had a good time.,distractor_associative,,,,,,,,,,,,,,,,,,,,,
gpt-3.5-turbo-instruct,0.1,irony,greedy,,1,8,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mark entered a golf tournament where he played badly and kept missing very easy shots. His friend Hal watched the tournament and afterwards he said to Mark, ""You sure are a good golfer."" What did Hal want to convey?


Your answer:
",Hal was being sarcastic and was actually implying that Mark played poorly in the tournament.,target,,,,,,,,,,,,,,,,,,,,,
gpt-3.5-turbo-instruct,0.1,irony,greedy,,1,9,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Adrian's mother asks if he can look in his brother Tom's room to check if he has tidied up. Adrian opens the door to Tom's room, peers in, and sees that the room appears as it normally does - cluttered with toys and dirty clothes. He shouts to his mother: ""Mother, Tom, as usual, has done a splendid job tidying up!"" What did Adrian want to convey?


Your answer:
","
Adrian is being sarcastic and is trying to convey that his brother Tom has not actually tidied up his room, as it is still messy as usual. He is implying that his mother's request was unnecessary because Tom never cleans his room properly",target,,,,,,,,,,,,,,,,,,,,,
gpt-3.5-turbo-instruct,0.1,irony,greedy,,1,10,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Callie promised to bring a salad to Jason's dinner party. She arrived two hours late. Jason said, ""I'm so glad that you were able to fit us into your busy schedule."" What did Jason want to convey?


Your answer:
","
Jason wanted to convey that he was disappointed and possibly annoyed that Callie was late, but he was trying to be polite and make light of the situation by joking about her busy schedule.",target,,,,,,,,,,,,,,,,,,,,,
gpt-3.5-turbo-instruct,0.1,irony,greedy,,1,11,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

John is a teacher at an elementary school. When talking with the principal about a new student, who did poorly on her entrance examination, John said, ""This one is really sharp."" What did John want to convey?


Your answer:
","John is trying to convey that the new student is intelligent and has potential, despite her poor performance on the entrance examination. He believes that she is capable of doing well in school and should not be judged solely based on one test.",competitor,,,,,,,,,,,,,,,,,,,,,
gpt-3.5-turbo-instruct,0.1,irony,greedy,,1,12,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Melissa's friend convinces her to accompany her to a nightclub that her friend says is ""super hot"". When they arrive, it is so cold inside that they can see their breath. Melissa turns to her friend and says, ""The heat is really on in here."" What did Melissa want to convey?


Your answer:
",Melissa is trying to convey that the nightclub is not as hot as her friend had described it to be. She is also expressing her discomfort with the cold temperature inside the club.,target,,,,,,,,,,,,,,,,,,,,,
gpt-3.5-turbo-instruct,0.1,irony,greedy,,1,13,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Your friend is working on his novel and is not making any progress. When you ask him how it is going he says, ""It couldn't be any better.""  What does your friend want to convey?


Your answer:
","
Your friend is being sarcastic and is actually not making any progress on their novel. They may be feeling frustrated or stuck, but are trying to make light of the situation by saying it couldn't be any better. They may also be trying to",target,,,,,,,,,,,,,,,,,,,,,
